GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US01043964800,01043964800,"Census Tract 9648, Cullman County, Alabama",1912,417,199,119,178,155,144,49,139,75,137,61,161,31,24,7,16
1400000US01043964900,01043964900,"Census Tract 9649, Cullman County, Alabama",2507,205,149,178,233,220,184,158,172,52,252,231,234,97,1,69,72
1400000US01043965000,01043965000,"Census Tract 9650, Cullman County, Alabama",2505,458,389,192,212,163,83,172,203,86,167,145,158,33,14,0,30
1400000US01043965100,01043965100,"Census Tract 9651, Cullman County, Alabama",1220,101,88,82,110,83,158,84,70,89,134,93,81,20,12,6,9
1400000US01043965200,01043965200,"Census Tract 9652, Cullman County, Alabama",794,118,69,44,45,31,51,65,68,40,100,68,36,27,17,15,0
1400000US01043965300,01043965300,"Census Tract 9653, Cullman County, Alabama",1745,165,147,139,145,120,150,136,124,139,144,153,88,37,17,26,15
1400000US01043965400,01043965400,"Census Tract 9654, Cullman County, Alabama",2924,496,289,206,259,207,210,196,218,156,253,157,149,58,50,10,10
1400000US01043965500,01043965500,"Census Tract 9655, Cullman County, Alabama",2124,225,143,177,157,159,209,199,134,86,217,188,101,57,14,22,36
1400000US01043965600,01043965600,"Census Tract 9656, Cullman County, Alabama",896,72,80,66,68,55,40,58,57,35,111,79,66,43,22,35,9
1400000US01043965700,01043965700,"Census Tract 9657, Cullman County, Alabama",1032,112,57,69,87,118,103,108,47,58,83,70,76,14,6,18,6
1400000US01045020100,01045020100,"Census Tract 201, Dale County, Alabama",1536,250,153,120,129,97,144,86,70,93,141,165,55,12,7,12,2
1400000US01045020200,01045020200,"Census Tract 202, Dale County, Alabama",905,119,78,100,61,46,50,80,70,40,105,99,41,16,0,0,0
1400000US01045020300,01045020300,"Census Tract 203, Dale County, Alabama",993,95,65,87,69,91,76,70,85,47,93,118,45,6,10,22,14
1400000US01045020400,01045020400,"Census Tract 204, Dale County, Alabama",878,79,98,56,58,25,49,56,45,11,77,138,93,37,16,12,28
1400000US01045020500,01045020500,"Census Tract 205, Dale County, Alabama",915,192,84,54,94,54,69,54,52,58,48,62,48,36,0,0,10
1400000US01045020700,01045020700,"Census Tract 207, Dale County, Alabama",1598,502,195,128,143,166,61,55,80,34,105,43,63,9,0,5,9
1400000US01045020800,01045020800,"Census Tract 208, Dale County, Alabama",3062,361,348,239,303,94,241,233,223,167,199,405,190,28,10,21,0
1400000US01045020900,01045020900,"Census Tract 209, Dale County, Alabama",1396,47,42,109,158,167,185,132,134,82,145,104,65,16,5,2,3
1400000US01045021000,01045021000,"Census Tract 210, Dale County, Alabama",12,0,2,2,3,0,0,2,1,0,0,0,2,0,0,0,0
1400000US01045021101,01045021101,"Census Tract 211.01, Dale County, Alabama",1433,153,114,109,118,95,75,124,102,75,128,116,119,63,31,11,0
1400000US01045021102,01045021102,"Census Tract 211.02, Dale County, Alabama",1685,215,147,192,188,33,120,80,133,133,210,92,87,44,0,0,11
1400000US01045021200,01045021200,"Census Tract 212, Dale County, Alabama",1007,113,68,46,78,96,89,65,86,65,96,105,58,35,3,0,4
1400000US01045021300,01045021300,"Census Tract 213, Dale County, Alabama",1472,159,106,102,108,103,120,97,143,82,160,108,78,87,7,9,3
1400000US01045021400,01045021400,"Census Tract 214, Dale County, Alabama",1998,306,218,196,178,184,118,116,115,100,137,104,140,44,7,20,15
1400000US01047996100,01047996100,"Census Tract 9961, Dallas County, Alabama",2755,482,273,264,196,126,92,160,104,144,206,268,285,88,27,7,33
1400000US01047996200,01047996200,"Census Tract 9962, Dallas County, Alabama",1959,293,183,136,200,113,118,167,102,101,131,152,150,33,26,18,36
1400000US01047996300,01047996300,"Census Tract 9963, Dallas County, Alabama",1225,152,66,127,99,84,130,46,109,37,144,112,41,46,0,6,26
1400000US01047996400,01047996400,"Census Tract 9964, Dallas County, Alabama",1191,474,152,129,88,89,42,37,17,61,57,13,15,17,0,0,0
1400000US01047996500,01047996500,"Census Tract 9965, Dallas County, Alabama",1551,660,215,175,96,135,40,35,30,7,38,80,35,0,0,0,5
1400000US01047996600,01047996600,"Census Tract 9966, Dallas County, Alabama",1577,493,189,139,64,99,56,88,61,62,136,43,56,43,22,18,8
1400000US01047996700,01047996700,"Census Tract 9967, Dallas County, Alabama",1482,134,88,136,93,71,109,101,83,61,133,174,158,68,27,35,11
1400000US01047996800,01047996800,"Census Tract 9968, Dallas County, Alabama",1043,297,124,32,55,65,31,61,75,13,75,78,77,34,9,9,8
1400000US01047996900,01047996900,"Census Tract 9969, Dallas County, Alabama",1191,439,116,123,62,60,69,29,42,35,74,62,60,11,0,0,9
1400000US01047997000,01047997000,"Census Tract 9970, Dallas County, Alabama",607,207,79,61,39,42,37,41,19,0,25,0,27,6,0,16,8
1400000US01047997100,01047997100,"Census Tract 9971, Dallas County, Alabama",601,177,46,51,24,42,26,53,33,26,44,49,12,0,6,6,6
1400000US01047997200,01047997200,"Census Tract 9972, Dallas County, Alabama",840,376,85,55,43,69,39,60,28,19,31,7,9,14,5,0,0
1400000US01047997300,01047997300,"Census Tract 9973, Dallas County, Alabama",1847,617,167,139,136,139,115,86,69,43,95,172,59,0,0,0,10
1400000US01049960100,01049960100,"Census Tract 9601, DeKalb County, Alabama",2305,322,234,185,220,193,136,149,139,153,221,167,139,15,0,17,15
1400000US01049960200,01049960200,"Census Tract 9602, DeKalb County, Alabama",1388,176,129,81,108,158,140,85,76,58,118,109,89,24,21,12,4
1400000US01049960300,01049960300,"Census Tract 9603, DeKalb County, Alabama",2489,403,248,243,204,182,194,147,131,113,237,163,143,52,4,7,18
1400000US01049960400,01049960400,"Census Tract 9604, DeKalb County, Alabama",2177,328,159,180,188,157,193,163,132,145,202,146,81,29,37,27,10
1400000US01049960500,01049960500,"Census Tract 9605, DeKalb County, Alabama",2047,320,229,112,187,138,181,124,147,90,193,148,77,62,12,10,17
1400000US01049960600,01049960600,"Census Tract 9606, DeKalb County, Alabama",2298,385,240,223,150,221,177,201,130,63,231,130,81,42,8,4,12
1400000US01049960700,01049960700,"Census Tract 9607, DeKalb County, Alabama",2457,383,200,245,252,214,179,136,125,148,223,174,94,31,4,21,28
1400000US01049960800,01049960800,"Census Tract 9608, DeKalb County, Alabama",1499,307,175,119,171,100,137,98,46,27,108,96,62,34,6,2,11
1400000US01049960900,01049960900,"Census Tract 9609, DeKalb County, Alabama",1432,203,154,136,115,138,101,80,83,58,103,135,91,23,7,0,5
1400000US01049961000,01049961000,"Census Tract 9610, DeKalb County, Alabama",1536,200,146,164,123,88,83,103,125,74,177,112,67,42,19,9,4
1400000US01049961100,01049961100,"Census Tract 9611, DeKalb County, Alabama",1190,138,142,76,118,97,87,71,47,69,88,69,94,20,16,22,36
1400000US01049961200,01049961200,"Census Tract 9612, DeKalb County, Alabama",700,41,43,45,16,29,27,43,36,44,65,102,51,50,24,14,70
1400000US01049961300,01049961300,"Census Tract 9613, DeKalb County, Alabama",2070,319,141,214,202,174,159,102,123,149,174,132,113,38,0,6,24
1400000US01049961400,01049961400,"Census Tract 9614, DeKalb County, Alabama",1559,220,123,161,146,129,109,124,70,87,130,95,102,35,8,3,17
1400000US01051030100,01051030100,"Census Tract 301, Elmore County, Alabama",2197,191,91,123,145,153,130,174,129,138,265,288,233,53,42,33,9
1400000US01051030200,01051030200,"Census Tract 302, Elmore County, Alabama",1694,162,97,79,140,125,115,169,88,92,196,224,126,41,11,11,18
1400000US01051030300,01051030300,"Census Tract 303, Elmore County, Alabama",1031,44,82,51,62,63,64,44,35,66,107,85,158,73,32,25,40
1400000US01051030400,01051030400,"Census Tract 304, Elmore County, Alabama",2783,520,199,188,173,252,140,143,217,108,297,244,153,65,26,15,43
1400000US01051030500,01051030500,"Census Tract 305, Elmore County, Alabama",1628,195,101,120,113,122,127,154,84,113,139,129,123,56,12,25,15
1400000US01051030600,01051030600,"Census Tract 306, Elmore County, Alabama",2038,220,185,112,203,210,130,126,168,109,163,167,113,84,25,23,0
1400000US01051030700,01051030700,"Census Tract 307, Elmore County, Alabama",3021,80,103,140,114,167,149,156,171,131,319,411,516,191,192,74,107
1400000US01051030800,01051030800,"Census Tract 308, Elmore County, Alabama",1448,217,145,90,147,123,101,120,70,89,58,167,57,43,13,0,8
1400000US01051030900,01051030900,"Census Tract 309, Elmore County, Alabama",2293,100,35,81,131,164,173,128,182,186,300,331,302,91,35,33,21
1400000US01051031000,01051031000,"Census Tract 310, Elmore County, Alabama",1608,144,65,108,80,155,152,113,117,87,175,183,142,58,14,8,7
1400000US01051031100,01051031100,"Census Tract 311, Elmore County, Alabama",1340,71,56,78,92,57,139,55,139,113,156,168,147,22,23,12,12
1400000US01051031200,01051031200,"Census Tract 312, Elmore County, Alabama",634,86,36,71,53,34,34,51,40,31,57,84,19,16,9,5,8
1400000US01051031300,01051031300,"Census Tract 313, Elmore County, Alabama",977,74,70,78,53,92,54,68,36,38,132,97,106,36,37,6,0
1400000US01053969800,01053969800,"Census Tract 9698, Escambia County, Alabama",2385,429,277,221,213,173,201,119,138,141,159,158,73,31,31,16,5
1400000US01053969900,01053969900,"Census Tract 9699, Escambia County, Alabama",1747,286,191,151,143,61,116,66,107,99,157,174,109,30,12,30,15
1400000US01053970100,01053970100,"Census Tract 9701, Escambia County, Alabama",1764,192,170,110,168,77,71,84,143,100,123,175,119,108,50,42,32
1400000US01053970200,01053970200,"Census Tract 9702, Escambia County, Alabama",775,213,77,68,44,52,23,47,65,9,66,39,31,20,7,6,8
1400000US01053970300,01053970300,"Census Tract 9703, Escambia County, Alabama",1469,218,155,146,108,90,103,88,119,85,146,104,75,11,3,5,13
1400000US01053970400,01053970400,"Census Tract 9704, Escambia County, Alabama",993,195,97,56,53,79,69,63,49,95,72,61,61,20,12,11,0
1400000US01053970500,01053970500,"Census Tract 9705, Escambia County, Alabama",1914,319,211,201,188,117,130,113,91,93,89,153,132,39,7,19,12
1400000US01053970600,01053970600,"Census Tract 9706, Escambia County, Alabama",1719,487,218,167,149,57,145,114,86,61,101,91,21,11,7,0,4
1400000US01053970700,01053970700,"Census Tract 9707, Escambia County, Alabama",1511,155,185,147,141,133,119,100,106,69,105,64,114,45,4,8,16
1400000US01055000200,01055000200,"Census Tract 2, Etowah County, Alabama",1503,324,165,162,93,118,124,90,76,60,118,130,21,8,0,14,0
1400000US01055000300,01055000300,"Census Tract 3, Etowah County, Alabama",1249,516,149,111,63,80,83,28,25,53,24,32,35,39,0,11,0
1400000US01055000400,01055000400,"Census Tract 4, Etowah County, Alabama",1676,140,81,90,165,134,146,131,92,111,100,189,161,39,27,38,32
1400000US01055000500,01055000500,"Census Tract 5, Etowah County, Alabama",815,155,80,129,78,39,83,39,44,26,37,55,43,7,0,0,0
1400000US01055000600,01055000600,"Census Tract 6, Etowah County, Alabama",901,159,109,82,89,52,79,75,75,35,33,57,30,3,6,8,9
1400000US01055000700,01055000700,"Census Tract 7, Etowah County, Alabama",642,241,112,59,34,27,44,16,8,28,23,41,9,0,0,0,0
1400000US01055000800,01055000800,"Census Tract 8, Etowah County, Alabama",548,161,79,31,64,44,32,60,19,0,38,8,0,12,0,0,0
1400000US01055000900,01055000900,"Census Tract 9, Etowah County, Alabama",1224,160,158,187,197,112,73,82,68,63,64,28,12,20,0,0,0
1400000US01055001000,01055001000,"Census Tract 10, Etowah County, Alabama",675,202,95,69,27,57,61,33,23,13,25,57,13,0,0,0,0
1400000US01055001100,01055001100,"Census Tract 11, Etowah County, Alabama",1747,56,87,81,54,74,97,90,63,130,150,226,226,154,59,84,116
1400000US01055001200,01055001200,"Census Tract 12, Etowah County, Alabama",1547,282,178,159,148,117,92,58,73,63,92,110,91,37,16,11,20
1400000US01055001300,01055001300,"Census Tract 13, Etowah County, Alabama",1008,201,95,154,88,66,80,88,41,34,85,52,14,0,0,10,0
1400000US01055001400,01055001400,"Census Tract 14, Etowah County, Alabama",509,135,121,93,31,16,5,27,20,8,20,28,5,0,0,0,0
1400000US01055001500,01055001500,"Census Tract 15, Etowah County, Alabama",796,212,143,97,53,82,42,45,30,7,18,57,0,10,0,0,0
1400000US01055001600,01055001600,"Census Tract 16, Etowah County, Alabama",1592,207,116,142,163,104,112,163,95,92,127,79,69,73,26,12,12
1400000US01055001700,01055001700,"Census Tract 17, Etowah County, Alabama",819,187,140,99,51,85,40,25,28,35,56,38,10,7,11,7,0
1400000US01055010100,01055010100,"Census Tract 101, Etowah County, Alabama",950,139,77,97,60,95,55,70,33,96,65,93,40,17,10,0,3
1400000US01055010200,01055010200,"Census Tract 102, Etowah County, Alabama",2319,465,214,246,149,160,106,91,165,150,125,194,150,56,8,9,31
1400000US01055010300,01055010300,"Census Tract 103, Etowah County, Alabama",1128,185,72,108,54,109,125,59,23,80,83,94,71,15,12,12,26
1400000US01055010400,01055010400,"Census Tract 104, Etowah County, Alabama",3469,348,154,213,295,225,273,264,185,182,337,375,283,164,60,86,25
1400000US01055010501,01055010501,"Census Tract 105.01, Etowah County, Alabama",2552,121,122,111,135,159,104,139,197,56,303,370,396,183,75,49,32
1400000US01055010502,01055010502,"Census Tract 105.02, Etowah County, Alabama",1989,193,112,114,164,116,184,121,114,75,243,296,181,35,21,6,14
1400000US01055010600,01055010600,"Census Tract 106, Etowah County, Alabama",3468,339,222,247,367,307,232,212,228,191,352,362,285,60,40,11,13
1400000US01055010700,01055010700,"Census Tract 107, Etowah County, Alabama",1425,134,103,146,105,99,77,100,96,91,181,151,98,16,6,0,22
1400000US01055010800,01055010800,"Census Tract 108, Etowah County, Alabama",1159,105,120,96,81,120,49,81,114,89,82,81,78,16,30,6,11
1400000US01055010900,01055010900,"Census Tract 109, Etowah County, Alabama",554,58,60,42,31,62,68,52,13,53,24,36,18,28,0,1,8
1400000US01055011000,01055011000,"Census Tract 110, Etowah County, Alabama",3391,382,265,341,249,353,283,223,196,164,214,363,234,91,13,16,4
1400000US01055011100,01055011100,"Census Tract 111, Etowah County, Alabama",1979,338,213,197,199,197,125,109,84,115,144,116,98,16,11,17,0
1400000US01057020000,01057020000,"Census Tract 200, Fayette County, Alabama",645,73,61,41,60,76,41,58,18,33,76,60,29,13,0,6,0
1400000US01057020100,01057020100,"Census Tract 201, Fayette County, Alabama",1531,207,137,138,109,124,163,99,117,79,101,126,88,28,0,7,8
1400000US01057020200,01057020200,"Census Tract 202, Fayette County, Alabama",1876,233,212,136,141,165,123,116,100,97,150,169,132,41,24,15,22
1400000US01057020300,01057020300,"Census Tract 203, Fayette County, Alabama",1912,390,237,186,186,131,177,96,109,62,116,143,57,11,11,0,0
1400000US01057020400,01057020400,"Census Tract 204, Fayette County, Alabama",1515,377,120,123,96,150,111,94,102,44,80,113,89,6,5,2,3
1400000US01059972900,01059972900,"Census Tract 9729, Franklin County, Alabama",1462,231,136,159,102,128,115,52,63,72,107,135,109,14,19,6,14
1400000US01059973000,01059973000,"Census Tract 9730, Franklin County, Alabama",1939,433,184,186,176,146,79,95,81,109,166,106,118,27,11,6,16
1400000US01059973100,01059973100,"Census Tract 9731, Franklin County, Alabama",902,87,123,101,90,51,35,65,43,26,93,71,60,43,8,6,0
1400000US01059973200,01059973200,"Census Tract 9732, Franklin County, Alabama",1466,318,86,125,121,138,65,111,45,68,95,146,103,24,17,0,4
1400000US01059973300,01059973300,"Census Tract 9733, Franklin County, Alabama",1206,201,118,144,81,145,58,65,53,42,92,57,83,51,0,5,11
1400000US01059973400,01059973400,"Census Tract 9734, Franklin County, Alabama",1066,260,89,71,103,79,73,85,47,30,97,70,36,20,6,0,0
1400000US01059973500,01059973500,"Census Tract 9735, Franklin County, Alabama",1083,177,98,76,116,70,92,64,83,58,51,62,86,23,11,0,16
1400000US01059973600,01059973600,"Census Tract 9736, Franklin County, Alabama",783,142,91,58,81,42,48,46,40,27,74,65,28,7,13,9,12
1400000US01059973700,01059973700,"Census Tract 9737, Franklin County, Alabama",2340,380,300,268,136,193,175,149,181,130,127,152,73,31,17,5,23
1400000US01061050100,01061050100,"Census Tract 501, Geneva County, Alabama",2116,464,237,174,182,146,200,151,158,41,175,58,82,11,7,9,21
1400000US01061050200,01061050200,"Census Tract 502, Geneva County, Alabama",1004,155,146,110,76,79,71,57,47,45,51,86,44,14,7,8,8
1400000US01061050300,01061050300,"Census Tract 503, Geneva County, Alabama",2135,404,324,263,137,154,100,120,70,90,145,157,96,24,16,16,19
1400000US01061050400,01061050400,"Census Tract 504, Geneva County, Alabama",2288,372,170,227,235,179,151,180,120,103,179,196,109,49,7,0,11
1400000US01061050500,01061050500,"Census Tract 505, Geneva County, Alabama",1603,288,150,207,142,118,111,66,72,113,97,91,66,30,22,17,13
1400000US01061050600,01061050600,"Census Tract 506, Geneva County, Alabama",1324,210,104,111,106,98,96,81,71,65,113,127,79,28,24,8,3
1400000US01063060000,01063060000,"Census Tract 600, Greene County, Alabama",740,219,80,60,75,47,36,34,51,23,27,26,34,0,5,0,23
1400000US01063060100,01063060100,"Census Tract 601, Greene County, Alabama",2013,577,261,205,131,139,95,95,51,84,78,148,77,31,18,7,16
1400000US01063060200,01063060200,"Census Tract 602, Greene County, Alabama",1203,325,143,121,103,84,81,87,57,16,50,73,31,8,6,3,15
1400000US01065040000,01065040000,"Census Tract 400, Hale County, Alabama",1342,223,93,99,42,67,108,79,120,85,142,173,70,38,3,0,0
1400000US01065040100,01065040100,"Census Tract 401, Hale County, Alabama",781,174,73,70,36,69,64,51,48,48,31,61,39,7,5,5,0
1400000US01065040200,01065040200,"Census Tract 402, Hale County, Alabama",712,136,69,59,35,25,64,42,36,28,81,80,40,9,0,0,8
1400000US01065040300,01065040300,"Census Tract 403, Hale County, Alabama",833,275,74,54,91,65,37,76,18,0,62,23,37,0,12,0,9
1400000US01065040400,01065040400,"Census Tract 404, Hale County, Alabama",2137,605,188,181,215,167,113,100,96,78,116,98,85,51,15,13,16
1400000US01065040500,01065040500,"Census Tract 405, Hale County, Alabama",622,128,93,30,85,66,56,7,2,38,29,35,29,10,14,0,0
1400000US01067030100,01067030100,"Census Tract 301, Henry County, Alabama",723,180,72,64,89,27,38,20,31,42,58,46,46,10,0,0,0
1400000US01067030200,01067030200,"Census Tract 302, Henry County, Alabama",1317,358,120,115,92,82,91,48,70,47,88,59,68,37,15,6,21
1400000US01067030300,01067030300,"Census Tract 303, Henry County, Alabama",1245,206,114,122,100,57,115,74,66,67,119,113,25,27,6,9,25
1400000US01067030400,01067030400,"Census Tract 304, Henry County, Alabama",718,108,88,67,61,54,58,34,30,32,61,59,54,9,0,0,3
1400000US01067030500,01067030500,"Census Tract 305, Henry County, Alabama",1959,277,144,127,138,93,167,100,153,88,139,246,167,62,35,23,0
1400000US01067030600,01067030600,"Census Tract 306, Henry County, Alabama",569,92,40,70,26,50,35,60,43,36,33,37,23,5,10,9,0
1400000US01069040100,01069040100,"Census Tract 401, Houston County, Alabama",1350,170,86,103,94,88,80,86,87,80,133,137,119,28,37,16,6
1400000US01069040201,01069040201,"Census Tract 402.01, Houston County, Alabama",2510,127,70,67,148,88,127,167,166,101,199,317,382,258,54,91,148
1400000US01069040202,01069040202,"Census Tract 402.02, Houston County, Alabama",2769,194,145,90,85,179,104,133,121,41,263,343,365,268,138,128,172
1400000US01069040300,01069040300,"Census Tract 403, Houston County, Alabama",2951,330,315,222,234,224,226,278,258,121,278,133,224,83,8,8,9
1400000US01069040400,01069040400,"Census Tract 404, Houston County, Alabama",1136,82,75,52,88,72,72,53,60,61,78,150,101,89,31,25,47
1400000US01069040500,01069040500,"Census Tract 405, Houston County, Alabama",1540,114,132,123,112,103,78,136,90,73,115,175,94,74,54,38,29
1400000US01069040600,01069040600,"Census Tract 406, Houston County, Alabama",1024,384,157,85,92,67,59,34,21,27,43,45,0,4,0,0,6
1400000US01069040700,01069040700,"Census Tract 407, Houston County, Alabama",1097,123,141,79,79,122,90,56,69,51,113,73,69,26,6,0,0
1400000US01069040800,01069040800,"Census Tract 408, Houston County, Alabama",2473,235,193,189,186,255,163,85,122,182,262,261,185,90,34,11,20
1400000US01069040900,01069040900,"Census Tract 409, Houston County, Alabama",1441,114,86,113,67,121,102,93,107,77,177,145,171,31,17,7,13
1400000US01069041000,01069041000,"Census Tract 410, Houston County, Alabama",1952,250,185,255,157,174,146,168,15,101,179,127,115,24,25,10,21
1400000US01069041100,01069041100,"Census Tract 411, Houston County, Alabama",1694,167,180,161,193,127,156,104,95,104,149,113,70,48,9,11,7
1400000US01069041200,01069041200,"Census Tract 412, Houston County, Alabama",1098,333,154,128,50,62,95,64,21,54,43,42,13,17,6,5,11
1400000US01069041400,01069041400,"Census Tract 414, Houston County, Alabama",1162,401,127,124,41,60,84,53,42,36,84,57,26,19,0,8,0
1400000US01069041500,01069041500,"Census Tract 415, Houston County, Alabama",1695,474,197,167,82,144,78,49,45,52,90,106,85,72,11,22,21
1400000US01069041600,01069041600,"Census Tract 416, Houston County, Alabama",1701,239,165,114,103,176,149,101,91,93,157,172,78,26,9,11,17
1400000US01069041700,01069041700,"Census Tract 417, Houston County, Alabama",617,109,41,73,75,63,41,35,40,12,42,26,21,17,9,10,3
1400000US01069041800,01069041800,"Census Tract 418, Houston County, Alabama",810,159,75,70,29,54,69,75,49,11,104,58,18,20,6,6,7
1400000US01069041900,01069041900,"Census Tract 419, Houston County, Alabama",2520,340,223,184,189,175,171,201,166,120,227,240,178,42,19,34,11
1400000US01069042000,01069042000,"Census Tract 420, Houston County, Alabama",1956,285,179,102,157,132,180,125,150,81,166,213,103,69,10,2,2
1400000US01069042100,01069042100,"Census Tract 421, Houston County, Alabama",2365,238,201,174,200,123,145,151,147,167,288,284,170,50,5,12,10
1400000US01071950100,01071950100,"Census Tract 9501, Jackson County, Alabama",2380,376,196,163,216,195,188,133,180,116,230,195,140,46,0,6,0
1400000US01071950200,01071950200,"Census Tract 9502, Jackson County, Alabama",1611,237,110,107,219,145,119,87,135,80,108,113,79,36,10,0,26
1400000US01071950300,01071950300,"Census Tract 9503, Jackson County, Alabama",2492,328,230,152,283,165,204,185,144,147,210,229,106,71,2,17,19
1400000US01071950400,01071950400,"Census Tract 9504, Jackson County, Alabama",895,123,78,44,88,53,113,78,55,48,82,69,35,16,4,8,1
1400000US01071950500,01071950500,"Census Tract 9505, Jackson County, Alabama",1332,143,95,72,126,114,110,107,143,58,125,129,77,19,2,4,8
1400000US01071950600,01071950600,"Census Tract 9506, Jackson County, Alabama",2521,362,231,217,249,205,192,173,189,114,170,238,122,35,5,2,17
1400000US01071950700,01071950700,"Census Tract 9507, Jackson County, Alabama",1939,300,208,245,112,110,123,135,98,90,154,147,154,48,6,0,9
1400000US01071950800,01071950800,"Census Tract 9508, Jackson County, Alabama",1762,386,150,133,159,132,127,105,70,47,105,118,112,52,12,20,34
1400000US01071950900,01071950900,"Census Tract 9509, Jackson County, Alabama",2128,136,123,158,155,99,91,124,165,131,189,181,282,145,61,51,37
1400000US01071951000,01071951000,"Census Tract 9510, Jackson County, Alabama",1815,289,178,160,132,190,90,109,89,105,152,196,69,22,19,0,15
1400000US01071951100,01071951100,"Census Tract 9511, Jackson County, Alabama",2736,336,219,317,220,156,231,126,227,121,254,243,170,66,37,6,7
1400000US01073000100,01073000100,"Census Tract 1, Jefferson County, Alabama",1791,250,219,150,236,148,137,155,110,55,101,147,60,7,16,0,0
1400000US01073000300,01073000300,"Census Tract 3, Jefferson County, Alabama",1417,474,197,136,135,102,69,33,55,62,69,16,49,5,10,0,5
1400000US01073000400,01073000400,"Census Tract 4, Jefferson County, Alabama",1494,295,151,194,119,119,158,71,71,98,74,80,35,20,0,0,9
1400000US01073000500,01073000500,"Census Tract 5, Jefferson County, Alabama",1621,607,192,139,124,175,78,45,91,32,57,14,4,34,0,11,18
1400000US01073000700,01073000700,"Census Tract 7, Jefferson County, Alabama",1171,457,162,127,91,80,31,70,37,41,43,14,5,0,0,6,7
1400000US01073000800,01073000800,"Census Tract 8, Jefferson County, Alabama",2133,598,356,232,187,89,177,123,83,45,48,105,38,9,18,0,25
1400000US01073001100,01073001100,"Census Tract 11, Jefferson County, Alabama",2291,394,200,212,178,218,200,153,76,81,172,103,167,72,20,21,24
1400000US01073001200,01073001200,"Census Tract 12, Jefferson County, Alabama",1456,429,157,152,75,135,128,68,38,31,83,89,51,8,0,5,7
1400000US01073001400,01073001400,"Census Tract 14, Jefferson County, Alabama",1203,298,135,136,109,70,57,109,52,52,61,60,26,26,6,0,6
1400000US01073001500,01073001500,"Census Tract 15, Jefferson County, Alabama",1542,483,257,138,85,146,146,67,66,58,48,18,14,0,0,0,16
1400000US01073001600,01073001600,"Census Tract 16, Jefferson County, Alabama",1374,355,122,184,129,99,62,114,63,46,82,52,33,14,11,0,8
1400000US01073001902,01073001902,"Census Tract 19.02, Jefferson County, Alabama",1012,291,82,180,47,46,66,69,82,36,39,29,35,0,6,0,4
1400000US01073002000,01073002000,"Census Tract 20, Jefferson County, Alabama",1693,397,192,160,203,122,103,105,96,66,120,44,45,11,6,12,11
1400000US01073002100,01073002100,"Census Tract 21, Jefferson County, Alabama",1376,203,167,153,99,179,71,76,65,97,92,79,55,5,0,7,28
1400000US01073002200,01073002200,"Census Tract 22, Jefferson County, Alabama",1120,179,110,94,129,137,104,64,49,46,70,76,41,5,0,0,16
1400000US01073002303,01073002303,"Census Tract 23.03, Jefferson County, Alabama",1465,440,171,121,99,121,107,70,59,33,91,49,46,9,22,6,21
1400000US01073002305,01073002305,"Census Tract 23.05, Jefferson County, Alabama",1506,117,119,96,94,156,88,95,61,91,122,199,146,86,7,29,0
1400000US01073002306,01073002306,"Census Tract 23.06, Jefferson County, Alabama",1720,119,37,94,112,68,120,220,92,144,218,142,243,46,10,36,19
1400000US01073002400,01073002400,"Census Tract 24, Jefferson County, Alabama",1900,479,255,206,170,151,115,130,39,43,74,88,75,21,49,0,5
1400000US01073002700,01073002700,"Census Tract 27, Jefferson County, Alabama",1180,720,128,98,53,7,5,21,34,18,31,29,25,3,0,8,0
1400000US01073002900,01073002900,"Census Tract 29, Jefferson County, Alabama",1407,624,240,129,88,55,36,84,39,26,34,9,18,0,6,6,13
1400000US01073003001,01073003001,"Census Tract 30.01, Jefferson County, Alabama",1338,243,87,106,105,111,115,113,56,74,99,58,72,57,6,0,36
1400000US01073003002,01073003002,"Census Tract 30.02, Jefferson County, Alabama",1200,343,130,122,91,95,69,46,58,26,90,44,66,7,5,8,0
1400000US01073003100,01073003100,"Census Tract 31, Jefferson County, Alabama",1781,275,170,188,164,154,122,150,98,68,159,110,68,31,8,4,12
1400000US01073003200,01073003200,"Census Tract 32, Jefferson County, Alabama",814,363,160,47,95,41,20,29,30,14,0,7,0,0,0,8,0
1400000US01073003300,01073003300,"Census Tract 33, Jefferson County, Alabama",692,228,113,63,29,77,38,64,10,0,40,15,5,10,0,0,0
1400000US01073003400,01073003400,"Census Tract 34, Jefferson County, Alabama",1109,229,93,149,146,145,62,34,35,53,35,49,34,28,0,3,14
1400000US01073003500,01073003500,"Census Tract 35, Jefferson County, Alabama",1212,246,162,119,126,85,54,86,37,56,68,58,65,0,0,15,35
1400000US01073003600,01073003600,"Census Tract 36, Jefferson County, Alabama",1969,243,210,133,141,82,132,119,130,78,232,248,115,48,58,0,0
1400000US01073003700,01073003700,"Census Tract 37, Jefferson County, Alabama",2018,366,195,213,170,165,203,152,81,105,134,164,23,32,7,0,8
1400000US01073003802,01073003802,"Census Tract 38.02, Jefferson County, Alabama",2168,318,108,141,302,168,180,217,163,114,179,170,48,34,0,8,18
1400000US01073003803,01073003803,"Census Tract 38.03, Jefferson County, Alabama",2198,379,234,266,245,75,211,188,120,116,137,101,76,25,16,0,9
