GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10,VD11,VD12,VD13,VD14,VD15,VD16,VD17
1400000US01043964100,01043964100,"Census Tract 9641, Cullman County, Alabama",5591,5477,5411,1,28,3,4,0,30,114,55,1,1,0,0,28,29
1400000US01043964200,01043964200,"Census Tract 9642, Cullman County, Alabama",7274,7028,6947,3,25,8,0,0,45,246,119,3,2,2,0,93,27
1400000US01043964300,01043964300,"Census Tract 9643, Cullman County, Alabama",4828,4771,4643,5,17,5,0,1,100,57,35,0,0,0,0,19,3
1400000US01043964400,01043964400,"Census Tract 9644, Cullman County, Alabama",3843,3803,3738,4,8,9,1,1,42,40,37,0,0,0,0,2,1
1400000US01043964500,01043964500,"Census Tract 9645, Cullman County, Alabama",4417,4383,4327,0,10,1,1,0,44,34,19,0,0,0,0,14,1
1400000US01043964600,01043964600,"Census Tract 9646, Cullman County, Alabama",3556,3472,3428,1,17,7,0,1,18,84,62,0,0,0,0,22,0
1400000US01043964700,01043964700,"Census Tract 9647, Cullman County, Alabama",4343,4301,4245,3,21,5,1,1,25,42,33,0,0,1,0,6,2
1400000US01043964800,01043964800,"Census Tract 9648, Cullman County, Alabama",3981,3895,3783,14,20,10,3,6,59,86,49,5,0,0,0,23,9
1400000US01043964900,01043964900,"Census Tract 9649, Cullman County, Alabama",6420,6221,6102,15,18,29,2,0,55,199,152,0,0,0,0,27,20
1400000US01043965000,01043965000,"Census Tract 9650, Cullman County, Alabama",5822,5369,5249,19,14,30,3,1,53,453,323,0,1,1,1,98,29
1400000US01043965100,01043965100,"Census Tract 9651, Cullman County, Alabama",3162,3085,3042,1,20,3,1,3,15,77,31,4,0,0,0,40,2
1400000US01043965200,01043965200,"Census Tract 9652, Cullman County, Alabama",2023,2006,1968,9,5,6,0,0,18,17,3,0,0,0,0,14,0
1400000US01043965300,01043965300,"Census Tract 9653, Cullman County, Alabama",4481,4418,4369,0,13,3,0,3,30,63,36,0,3,0,0,22,2
1400000US01043965400,01043965400,"Census Tract 9654, Cullman County, Alabama",7290,7172,6917,164,32,9,3,1,46,118,71,1,4,0,0,42,0
1400000US01043965500,01043965500,"Census Tract 9655, Cullman County, Alabama",5430,5401,4836,487,13,3,3,4,55,29,18,3,2,0,0,5,1
1400000US01043965600,01043965600,"Census Tract 9656, Cullman County, Alabama",2254,2245,2216,0,13,1,4,0,11,9,9,0,0,0,0,0,0
1400000US01043965700,01043965700,"Census Tract 9657, Cullman County, Alabama",2768,2748,2719,0,3,4,0,0,22,20,19,0,0,0,0,0,1
1400000US01045020100,01045020100,"Census Tract 201, Dale County, Alabama",3847,3819,3260,495,13,9,0,0,42,28,19,4,0,0,0,3,2
1400000US01045020200,01045020200,"Census Tract 202, Dale County, Alabama",2094,2085,1964,81,16,2,0,0,22,9,5,2,0,0,0,1,1
1400000US01045020300,01045020300,"Census Tract 203, Dale County, Alabama",2517,2500,2066,401,8,5,0,1,19,17,14,2,0,0,0,0,1
1400000US01045020400,01045020400,"Census Tract 204, Dale County, Alabama",2514,2494,2232,223,7,19,0,0,13,20,17,0,0,0,0,3,0
1400000US01045020500,01045020500,"Census Tract 205, Dale County, Alabama",2031,1985,1571,367,12,12,1,3,19,46,27,1,0,0,0,10,8
1400000US01045020700,01045020700,"Census Tract 207, Dale County, Alabama",3688,3625,1426,2125,14,6,0,0,54,63,26,12,1,0,0,14,10
1400000US01045020800,01045020800,"Census Tract 208, Dale County, Alabama",7732,7521,5511,1745,69,72,7,10,107,211,130,14,2,2,0,37,26
1400000US01045020900,01045020900,"Census Tract 209, Dale County, Alabama",4853,4245,3055,833,34,98,35,23,167,608,260,15,8,3,4,253,65
1400000US01045021000,01045021000,"Census Tract 210, Dale County, Alabama",1238,1139,823,248,14,21,6,3,24,99,41,8,1,2,0,40,7
1400000US01045021101,01045021101,"Census Tract 211.01, Dale County, Alabama",3633,3421,2581,638,20,71,1,7,103,212,94,14,0,0,0,98,6
1400000US01045021102,01045021102,"Census Tract 211.02, Dale County, Alabama",3895,3739,2489,943,31,144,7,10,115,156,46,6,0,2,0,84,18
1400000US01045021200,01045021200,"Census Tract 212, Dale County, Alabama",2554,2501,1981,408,13,38,8,2,51,53,22,8,0,0,0,9,14
1400000US01045021300,01045021300,"Census Tract 213, Dale County, Alabama",3693,3631,3110,450,12,7,1,0,51,62,39,4,0,2,1,2,14
1400000US01045021400,01045021400,"Census Tract 214, Dale County, Alabama",4840,4782,3702,945,22,14,1,6,92,58,30,10,0,0,0,15,3
1400000US01047996100,01047996100,"Census Tract 9961, Dallas County, Alabama",7367,7332,4373,2879,11,24,2,6,37,35,24,5,1,0,0,1,4
1400000US01047996200,01047996200,"Census Tract 9962, Dallas County, Alabama",4990,4972,3479,1453,4,3,0,5,28,18,13,3,0,0,1,0,1
1400000US01047996300,01047996300,"Census Tract 9963, Dallas County, Alabama",2948,2940,875,1995,2,35,2,0,31,8,0,5,1,0,0,2,0
1400000US01047996400,01047996400,"Census Tract 9964, Dallas County, Alabama",3336,3319,189,3103,4,4,0,1,18,17,4,9,1,0,0,1,2
1400000US01047996500,01047996500,"Census Tract 9965, Dallas County, Alabama",4046,4016,109,3889,3,0,0,0,15,30,5,14,0,0,0,4,7
1400000US01047996600,01047996600,"Census Tract 9966, Dallas County, Alabama",3947,3889,1024,2827,6,12,0,6,14,58,4,13,0,1,0,27,13
1400000US01047996700,01047996700,"Census Tract 9967, Dallas County, Alabama",3506,3490,2705,722,3,29,0,0,31,16,6,10,0,0,0,0,0
1400000US01047996800,01047996800,"Census Tract 9968, Dallas County, Alabama",2493,2484,1082,1359,1,33,0,4,5,9,7,0,0,0,0,1,1
1400000US01047996900,01047996900,"Census Tract 9969, Dallas County, Alabama",3157,3125,573,2540,3,0,0,0,9,32,3,23,0,0,0,5,1
1400000US01047997000,01047997000,"Census Tract 9970, Dallas County, Alabama",1558,1548,418,1128,0,0,0,0,2,10,4,6,0,0,0,0,0
1400000US01047997100,01047997100,"Census Tract 9971, Dallas County, Alabama",1629,1627,563,1055,1,5,0,0,3,2,0,1,0,0,0,0,1
1400000US01047997200,01047997200,"Census Tract 9972, Dallas County, Alabama",2142,2106,38,2044,3,7,0,0,14,36,5,28,0,1,0,0,2
1400000US01047997300,01047997300,"Census Tract 9973, Dallas County, Alabama",5246,5227,989,4207,6,5,0,4,16,19,4,14,0,1,0,0,0
1400000US01049960100,01049960100,"Census Tract 9601, DeKalb County, Alabama",5853,5827,5720,2,51,3,0,0,51,26,18,0,0,0,0,8,0
1400000US01049960200,01049960200,"Census Tract 9602, DeKalb County, Alabama",3504,3479,3355,11,55,0,1,0,57,25,21,0,0,0,0,4,0
1400000US01049960300,01049960300,"Census Tract 9603, DeKalb County, Alabama",6242,6100,5937,38,37,6,1,1,80,142,55,0,1,1,0,75,10
1400000US01049960400,01049960400,"Census Tract 9604, DeKalb County, Alabama",5510,5415,5295,12,40,0,4,2,62,95,39,0,0,2,6,46,2
1400000US01049960500,01049960500,"Census Tract 9605, DeKalb County, Alabama",5041,4998,4879,10,39,5,0,0,65,43,17,0,5,0,0,13,8
1400000US01049960600,01049960600,"Census Tract 9606, DeKalb County, Alabama",5836,5695,5606,1,39,2,0,0,47,141,84,0,0,2,0,51,4
1400000US01049960700,01049960700,"Census Tract 9607, DeKalb County, Alabama",6649,6209,6112,7,34,7,1,0,48,440,273,0,1,1,1,154,10
1400000US01049960800,01049960800,"Census Tract 9608, DeKalb County, Alabama",4116,3326,2938,287,49,3,0,3,46,790,302,2,3,13,0,393,77
1400000US01049960900,01049960900,"Census Tract 9609, DeKalb County, Alabama",3548,3408,3000,346,26,5,2,0,29,140,36,4,2,0,0,93,5
1400000US01049961000,01049961000,"Census Tract 9610, DeKalb County, Alabama",3905,3809,3689,22,38,9,0,1,50,96,14,0,3,0,0,75,4
1400000US01049961100,01049961100,"Census Tract 9611, DeKalb County, Alabama",3175,2828,2693,81,13,3,3,1,34,347,61,2,14,0,6,233,31
1400000US01049961200,01049961200,"Census Tract 9612, DeKalb County, Alabama",1852,1800,1746,2,5,27,0,1,19,52,13,0,0,0,0,26,13
1400000US01049961300,01049961300,"Census Tract 9613, DeKalb County, Alabama",5370,4263,3905,208,29,31,0,2,88,1107,232,11,11,0,10,749,94
1400000US01049961400,01049961400,"Census Tract 9614, DeKalb County, Alabama",3851,3717,3561,37,23,4,1,0,91,134,51,0,0,0,0,67,16
1400000US01051030100,01051030100,"Census Tract 301, Elmore County, Alabama",6929,6862,5655,1072,33,13,0,0,89,67,22,6,2,0,0,24,13
1400000US01051030200,01051030200,"Census Tract 302, Elmore County, Alabama",4343,4317,3737,509,10,5,0,2,54,26,19,4,0,0,0,1,2
1400000US01051030300,01051030300,"Census Tract 303, Elmore County, Alabama",2384,2368,2250,88,6,0,0,0,24,16,13,1,0,0,0,1,1
1400000US01051030400,01051030400,"Census Tract 304, Elmore County, Alabama",7169,7089,5466,1519,21,14,0,3,66,80,51,4,0,0,5,16,4
1400000US01051030500,01051030500,"Census Tract 305, Elmore County, Alabama",4315,4261,3650,571,13,4,1,5,17,54,20,15,3,0,0,16,0
1400000US01051030600,01051030600,"Census Tract 306, Elmore County, Alabama",6656,6497,4453,1888,30,55,0,10,61,159,52,8,1,0,0,88,10
1400000US01051030700,01051030700,"Census Tract 307, Elmore County, Alabama",8002,7923,7190,573,37,55,6,0,62,79,49,7,0,2,0,16,5
1400000US01051030800,01051030800,"Census Tract 308, Elmore County, Alabama",3983,3963,2194,1707,8,7,0,2,45,20,8,1,1,0,0,8,2
1400000US01051030900,01051030900,"Census Tract 309, Elmore County, Alabama",9212,9093,6528,2367,60,31,1,10,96,119,46,23,1,0,0,39,10
1400000US01051031000,01051031000,"Census Tract 310, Elmore County, Alabama",4368,4297,3338,885,9,19,0,5,41,71,25,3,2,4,2,29,6
1400000US01051031100,01051031100,"Census Tract 311, Elmore County, Alabama",3891,3837,3239,510,25,17,0,7,39,54,33,6,0,0,2,7,6
1400000US01051031200,01051031200,"Census Tract 312, Elmore County, Alabama",1870,1857,899,933,6,4,0,1,14,13,2,4,3,0,0,2,2
1400000US01051031300,01051031300,"Census Tract 313, Elmore County, Alabama",2752,2705,1777,883,14,8,1,6,16,47,21,10,1,0,0,15,0
1400000US01053969800,01053969800,"Census Tract 9698, Escambia County, Alabama",5848,5772,4495,1167,26,8,5,7,64,76,32,5,0,1,0,36,2
1400000US01053969900,01053969900,"Census Tract 9699, Escambia County, Alabama",4286,4253,3604,535,72,4,0,3,35,33,21,2,1,0,0,7,2
1400000US01053970100,01053970100,"Census Tract 9701, Escambia County, Alabama",4516,4467,3501,864,34,31,0,1,36,49,36,0,0,0,0,12,1
1400000US01053970200,01053970200,"Census Tract 9702, Escambia County, Alabama",1934,1907,461,1430,1,5,0,0,10,27,3,3,0,0,0,20,1
1400000US01053970300,01053970300,"Census Tract 9703, Escambia County, Alabama",3665,3621,3143,385,61,1,0,2,29,44,22,1,0,0,0,10,11
1400000US01053970400,01053970400,"Census Tract 9704, Escambia County, Alabama",5211,5168,2452,2133,504,4,0,5,70,43,20,6,0,0,0,13,4
1400000US01053970500,01053970500,"Census Tract 9705, Escambia County, Alabama",4851,4810,3081,1356,283,3,1,1,85,41,22,7,2,0,0,6,4
1400000US01053970600,01053970600,"Census Tract 9706, Escambia County, Alabama",4496,4460,825,3540,44,4,3,1,43,36,8,14,1,0,0,12,1
1400000US01053970700,01053970700,"Census Tract 9707, Escambia County, Alabama",3633,3603,3013,389,128,33,1,5,34,30,15,0,0,0,0,13,2
1400000US01055000200,01055000200,"Census Tract 2, Etowah County, Alabama",3900,3858,2090,1695,16,16,0,3,38,42,8,6,0,0,0,23,5
1400000US01055000300,01055000300,"Census Tract 3, Etowah County, Alabama",2883,2862,203,2632,3,6,0,1,17,21,3,13,0,0,0,4,1
1400000US01055000400,01055000400,"Census Tract 4, Etowah County, Alabama",3821,3800,3743,17,16,5,0,4,15,21,15,0,0,0,0,4,2
1400000US01055000500,01055000500,"Census Tract 5, Etowah County, Alabama",1867,1849,1760,58,1,0,0,4,26,18,12,0,1,0,0,3,2
1400000US01055000600,01055000600,"Census Tract 6, Etowah County, Alabama",2143,2096,1945,101,12,8,0,0,30,47,27,0,0,0,0,18,2
1400000US01055000700,01055000700,"Census Tract 7, Etowah County, Alabama",1388,1363,926,400,10,2,0,1,24,25,13,4,0,0,0,3,5
1400000US01055000800,01055000800,"Census Tract 8, Etowah County, Alabama",1378,1311,441,845,5,3,7,0,10,67,28,3,0,0,0,30,6
1400000US01055000900,01055000900,"Census Tract 9, Etowah County, Alabama",3223,3153,2673,456,6,2,0,0,16,70,32,0,0,0,8,23,7
1400000US01055001000,01055001000,"Census Tract 10, Etowah County, Alabama",1698,1582,555,996,3,3,0,1,24,116,35,14,3,0,0,49,15
1400000US01055001100,01055001100,"Census Tract 11, Etowah County, Alabama",4315,4288,4132,69,3,66,1,0,17,27,20,0,1,0,0,5,1
1400000US01055001200,01055001200,"Census Tract 12, Etowah County, Alabama",3244,3078,2512,478,14,32,6,3,33,166,69,4,5,2,0,83,3
1400000US01055001300,01055001300,"Census Tract 13, Etowah County, Alabama",2411,2298,1402,855,6,13,1,0,21,113,22,0,0,0,0,79,12
1400000US01055001400,01055001400,"Census Tract 14, Etowah County, Alabama",1130,1122,695,402,2,6,0,0,17,8,5,0,0,0,0,2,1
1400000US01055001500,01055001500,"Census Tract 15, Etowah County, Alabama",1828,1668,520,1127,1,3,0,2,15,160,67,8,0,0,0,76,9
1400000US01055001600,01055001600,"Census Tract 16, Etowah County, Alabama",4040,3914,1533,2228,10,57,9,2,75,126,55,11,0,0,0,50,10
1400000US01055001700,01055001700,"Census Tract 17, Etowah County, Alabama",1727,1714,869,818,6,7,0,2,12,13,7,1,1,0,0,4,0
1400000US01055010100,01055010100,"Census Tract 101, Etowah County, Alabama",2390,2311,1819,467,4,0,0,3,18,79,20,2,1,0,0,49,7
1400000US01055010200,01055010200,"Census Tract 102, Etowah County, Alabama",5872,5749,5241,437,21,13,0,3,34,123,46,4,0,0,0,67,6
1400000US01055010300,01055010300,"Census Tract 103, Etowah County, Alabama",2838,2791,2592,172,12,1,0,0,14,47,33,0,0,0,0,14,0
1400000US01055010400,01055010400,"Census Tract 104, Etowah County, Alabama",8213,8093,7577,292,23,117,0,2,82,120,66,0,2,0,1,40,11
1400000US01055010501,01055010501,"Census Tract 105.01, Etowah County, Alabama",6770,6724,6607,38,17,17,0,3,42,46,35,0,0,0,0,5,6
1400000US01055010502,01055010502,"Census Tract 105.02, Etowah County, Alabama",5128,5113,4969,80,17,8,1,0,38,15,10,0,0,0,0,5,0
1400000US01055010600,01055010600,"Census Tract 106, Etowah County, Alabama",8826,8786,8682,19,17,11,0,10,47,40,35,0,0,1,0,4,0
1400000US01055010700,01055010700,"Census Tract 107, Etowah County, Alabama",3796,3772,3445,288,12,10,0,0,17,24,17,0,0,1,0,3,3
1400000US01055010800,01055010800,"Census Tract 108, Etowah County, Alabama",3235,3222,3093,73,22,1,0,0,33,13,10,0,0,0,0,1,2
1400000US01055010900,01055010900,"Census Tract 109, Etowah County, Alabama",1475,1455,1418,17,6,1,0,0,13,20,18,0,0,0,0,2,0
1400000US01055011000,01055011000,"Census Tract 110, Etowah County, Alabama",8793,8667,8544,25,27,17,2,3,49,126,79,1,1,0,0,32,13
1400000US01055011100,01055011100,"Census Tract 111, Etowah County, Alabama",5127,5057,4933,35,37,3,0,0,49,70,31,0,1,0,0,30,8
1400000US01057020000,01057020000,"Census Tract 200, Fayette County, Alabama",1595,1585,1553,27,0,0,0,0,5,10,10,0,0,0,0,0,0
1400000US01057020100,01057020100,"Census Tract 201, Fayette County, Alabama",3884,3868,3657,172,15,9,0,0,15,16,13,0,0,0,1,2,0
1400000US01057020200,01057020200,"Census Tract 202, Fayette County, Alabama",4780,4743,3709,989,10,10,0,1,24,37,15,7,1,0,0,13,1
1400000US01057020300,01057020300,"Census Tract 203, Fayette County, Alabama",4433,4378,3458,894,3,8,0,0,15,55,34,1,0,0,0,15,5
1400000US01057020400,01057020400,"Census Tract 204, Fayette County, Alabama",3803,3769,3617,117,7,1,0,0,27,34,9,0,2,0,1,19,3
1400000US01059972900,01059972900,"Census Tract 9729, Franklin County, Alabama",3804,3578,3349,168,22,12,2,1,24,226,119,2,0,0,0,99,6
1400000US01059973000,01059973000,"Census Tract 9730, Franklin County, Alabama",4979,4106,3809,254,7,7,0,0,29,873,267,0,6,0,21,531,48
1400000US01059973100,01059973100,"Census Tract 9731, Franklin County, Alabama",2434,2421,2400,5,3,0,0,0,13,13,4,0,1,0,0,8,0
1400000US01059973200,01059973200,"Census Tract 9732, Franklin County, Alabama",3785,3477,2719,712,9,9,1,2,25,308,115,4,0,0,0,172,17
1400000US01059973300,01059973300,"Census Tract 9733, Franklin County, Alabama",3185,2514,2374,98,15,0,0,0,27,671,171,1,9,1,2,476,11
1400000US01059973400,01059973400,"Census Tract 9734, Franklin County, Alabama",2692,2681,2601,50,5,1,0,0,24,11,7,0,0,0,0,4,0
1400000US01059973500,01059973500,"Census Tract 9735, Franklin County, Alabama",2492,2464,2433,14,3,1,0,0,13,28,7,0,0,0,0,21,0
1400000US01059973600,01059973600,"Census Tract 9736, Franklin County, Alabama",1964,1949,1923,3,6,1,0,1,15,15,2,0,0,0,0,9,4
1400000US01059973700,01059973700,"Census Tract 9737, Franklin County, Alabama",5888,5717,5660,3,17,1,0,1,35,171,41,0,0,1,5,116,8
1400000US01061050100,01061050100,"Census Tract 501, Geneva County, Alabama",5086,4996,4351,508,90,5,2,0,40,90,54,8,2,0,0,21,5
1400000US01061050200,01061050200,"Census Tract 502, Geneva County, Alabama",2443,2429,2052,343,5,10,2,0,17,14,8,0,0,0,0,4,2
1400000US01061050300,01061050300,"Census Tract 503, Geneva County, Alabama",5222,5167,4445,670,10,4,1,0,37,55,27,0,0,0,0,24,4
1400000US01061050400,01061050400,"Census Tract 504, Geneva County, Alabama",5651,5577,4941,575,24,5,0,1,31,74,53,2,1,0,0,18,0
1400000US01061050500,01061050500,"Census Tract 505, Geneva County, Alabama",4022,3872,3231,569,29,5,0,9,29,150,77,5,7,0,0,58,3
1400000US01061050600,01061050600,"Census Tract 506, Geneva County, Alabama",3340,3270,3161,60,29,3,1,1,15,70,42,3,0,0,0,23,2
1400000US01063060000,01063060000,"Census Tract 600, Greene County, Alabama",1900,1889,325,1555,3,0,0,0,6,11,0,8,0,0,0,3,0
1400000US01063060100,01063060100,"Census Tract 601, Greene County, Alabama",4951,4925,1045,3847,9,8,0,3,13,26,3,23,0,0,0,0,0
1400000US01063060200,01063060200,"Census Tract 602, Greene County, Alabama",3123,3102,528,2562,0,0,0,4,8,21,3,18,0,0,0,0,0
1400000US01065040000,01065040000,"Census Tract 400, Hale County, Alabama",3546,3509,2396,1051,17,21,0,0,24,37,8,2,0,2,0,19,6
1400000US01065040100,01065040100,"Census Tract 401, Hale County, Alabama",1868,1855,931,919,0,0,0,0,5,13,4,3,0,0,0,2,4
1400000US01065040200,01065040200,"Census Tract 402, Hale County, Alabama",1656,1648,963,679,6,0,0,0,0,8,5,2,0,0,0,1,0
1400000US01065040300,01065040300,"Census Tract 403, Hale County, Alabama",2528,2508,381,2114,1,0,0,1,11,20,0,20,0,0,0,0,0
1400000US01065040400,01065040400,"Census Tract 404, Hale County, Alabama",5792,5732,1585,4104,5,1,4,0,33,60,9,28,0,0,0,15,8
1400000US01065040500,01065040500,"Census Tract 405, Hale County, Alabama",1795,1776,547,1207,1,3,0,10,8,19,15,2,0,0,0,2,0
1400000US01067030100,01067030100,"Census Tract 301, Henry County, Alabama",2037,2011,895,1104,4,0,0,1,7,26,14,2,1,0,0,9,0
1400000US01067030200,01067030200,"Census Tract 302, Henry County, Alabama",3260,3155,1757,1375,0,2,0,0,21,105,12,8,0,0,0,85,0
1400000US01067030300,01067030300,"Census Tract 303, Henry County, Alabama",2962,2895,2182,680,13,4,1,0,15,67,18,0,0,0,3,46,0
1400000US01067030400,01067030400,"Census Tract 304, Henry County, Alabama",1800,1777,1115,645,0,1,0,2,14,23,6,2,0,0,0,15,0
1400000US01067030500,01067030500,"Census Tract 305, Henry County, Alabama",4772,4754,3502,1198,12,3,0,1,38,18,6,7,0,0,0,4,1
1400000US01067030600,01067030600,"Census Tract 306, Henry County, Alabama",1479,1469,1196,245,4,0,0,0,24,10,7,2,0,0,0,0,1
1400000US01069040100,01069040100,"Census Tract 401, Houston County, Alabama",3488,3436,3128,250,16,5,0,5,32,52,28,5,2,0,0,10,7
1400000US01069040201,01069040201,"Census Tract 402.01, Houston County, Alabama",6329,6227,5719,330,15,115,0,6,42,102,60,4,0,0,0,31,7
1400000US01069040202,01069040202,"Census Tract 402.02, Houston County, Alabama",7111,7034,6563,302,12,94,1,4,58,77,47,4,2,0,0,20,4
1400000US01069040300,01069040300,"Census Tract 403, Houston County, Alabama",7256,7105,4411,2517,16,64,4,7,86,151,81,16,1,1,0,42,10
1400000US01069040400,01069040400,"Census Tract 404, Houston County, Alabama",2495,2478,2157,287,5,14,0,0,15,17,12,0,0,0,0,1,4
1400000US01069040500,01069040500,"Census Tract 405, Houston County, Alabama",3214,3158,2808,300,7,18,1,0,24,56,30,4,0,0,0,14,8
1400000US01069040600,01069040600,"Census Tract 406, Houston County, Alabama",2740,2718,477,2213,2,7,0,3,16,22,1,9,0,0,0,8,4
1400000US01069040700,01069040700,"Census Tract 407, Houston County, Alabama",2528,2507,1921,524,15,23,0,1,23,21,8,2,1,1,0,7,2
1400000US01069040800,01069040800,"Census Tract 408, Houston County, Alabama",6207,6067,5304,645,33,23,1,5,56,140,67,1,1,1,0,51,19
1400000US01069040900,01069040900,"Census Tract 409, Houston County, Alabama",3574,3547,2722,783,9,15,0,2,16,27,5,4,0,0,1,15,2
1400000US01069041000,01069041000,"Census Tract 410, Houston County, Alabama",4971,4927,2439,2349,11,57,1,2,68,44,19,6,0,0,0,16,3
1400000US01069041100,01069041100,"Census Tract 411, Houston County, Alabama",3779,3713,3022,610,12,36,2,5,26,66,39,2,0,0,0,16,9
1400000US01069041200,01069041200,"Census Tract 412, Houston County, Alabama",2657,2609,1436,1104,21,19,0,6,23,48,19,15,0,0,0,13,1
1400000US01069041400,01069041400,"Census Tract 414, Houston County, Alabama",2664,2642,214,2398,0,7,0,1,22,22,1,14,1,0,0,1,5
1400000US01069041500,01069041500,"Census Tract 415, Houston County, Alabama",4241,4223,983,3211,5,4,1,0,19,18,3,9,1,0,0,0,5
1400000US01069041600,01069041600,"Census Tract 416, Houston County, Alabama",4418,4377,3147,1184,5,13,1,0,27,41,22,5,0,0,0,12,2
1400000US01069041700,01069041700,"Census Tract 417, Houston County, Alabama",1517,1504,1179,307,11,1,0,0,6,13,10,0,0,0,0,3,0
1400000US01069041800,01069041800,"Census Tract 418, Houston County, Alabama",2147,2127,1379,714,16,1,0,0,17,20,10,8,0,0,0,1,1
1400000US01069041900,01069041900,"Census Tract 419, Houston County, Alabama",6361,6304,5375,849,35,1,0,0,44,57,26,16,1,0,0,11,3
1400000US01069042000,01069042000,"Census Tract 420, Houston County, Alabama",4830,4778,4186,503,28,9,1,2,49,52,39,8,1,0,0,3,1
1400000US01069042100,01069042100,"Census Tract 421, Houston County, Alabama",6260,6184,5742,323,44,22,0,6,47,76,47,5,0,0,0,17,7
1400000US01071950100,01071950100,"Census Tract 9501, Jackson County, Alabama",6224,6172,5884,2,124,7,0,0,155,52,27,0,11,0,0,7,7
1400000US01071950200,01071950200,"Census Tract 9502, Jackson County, Alabama",3851,3812,3379,253,64,9,0,4,103,39,30,0,1,0,0,6,2
1400000US01071950300,01071950300,"Census Tract 9503, Jackson County, Alabama",6302,6223,5371,623,81,6,6,5,131,79,29,5,0,0,0,43,2
1400000US01071950400,01071950400,"Census Tract 9504, Jackson County, Alabama",2430,2395,2326,3,33,3,0,0,30,35,9,0,0,0,0,23,3
1400000US01071950500,01071950500,"Census Tract 9505, Jackson County, Alabama",3456,3429,3240,21,89,2,0,0,77,27,25,0,1,0,0,1,0
1400000US01071950600,01071950600,"Census Tract 9506, Jackson County, Alabama",6278,6214,5205,760,127,7,0,2,113,64,52,6,1,0,0,3,2
1400000US01071950700,01071950700,"Census Tract 9507, Jackson County, Alabama",4467,4412,4181,117,31,17,1,8,57,55,35,1,0,0,0,17,2
1400000US01071950800,01071950800,"Census Tract 9508, Jackson County, Alabama",4017,3944,3698,104,45,37,0,0,60,73,27,0,0,0,2,35,9
1400000US01071950900,01071950900,"Census Tract 9509, Jackson County, Alabama",5282,5212,4974,97,30,27,1,0,83,70,41,2,2,0,0,21,4
1400000US01071951000,01071951000,"Census Tract 9510, Jackson County, Alabama",4604,4559,4351,2,118,4,1,0,83,45,33,0,3,1,0,5,3
1400000US01071951100,01071951100,"Census Tract 9511, Jackson County, Alabama",7015,6944,6591,20,185,4,0,0,144,71,44,3,0,0,2,15,7
1400000US01073000100,01073000100,"Census Tract 1, Jefferson County, Alabama",4744,4686,1437,3159,28,21,4,1,36,58,16,15,0,0,0,26,1
1400000US01073000300,01073000300,"Census Tract 3, Jefferson County, Alabama",3868,3335,542,2747,13,12,0,1,20,533,144,19,4,0,0,337,29
1400000US01073000400,01073000400,"Census Tract 4, Jefferson County, Alabama",4289,4249,530,3697,1,0,1,0,20,40,7,6,0,0,5,22,0
1400000US01073000500,01073000500,"Census Tract 5, Jefferson County, Alabama",4406,4358,136,4182,3,0,1,0,36,48,12,24,1,0,0,11,0
1400000US01073000700,01073000700,"Census Tract 7, Jefferson County, Alabama",3063,3038,6,3023,3,0,0,1,5,25,0,13,0,0,0,1,11
1400000US01073000800,01073000800,"Census Tract 8, Jefferson County, Alabama",5387,5350,69,5256,12,4,0,2,7,37,0,28,0,0,0,2,7
1400000US01073001100,01073001100,"Census Tract 11, Jefferson County, Alabama",6175,6143,266,5845,4,4,0,0,24,32,7,19,2,0,0,0,4
1400000US01073001200,01073001200,"Census Tract 12, Jefferson County, Alabama",3603,3545,121,3389,4,1,0,0,30,58,9,26,0,2,0,11,10
1400000US01073001400,01073001400,"Census Tract 14, Jefferson County, Alabama",2915,2814,76,2713,2,3,0,1,19,101,38,9,6,0,0,45,3
1400000US01073001500,01073001500,"Census Tract 15, Jefferson County, Alabama",3987,3973,53,3906,0,0,0,0,14,14,0,13,0,0,0,1,0
1400000US01073001600,01073001600,"Census Tract 16, Jefferson County, Alabama",4485,4466,330,4112,5,3,0,1,15,19,0,15,2,0,0,0,2
1400000US01073001902,01073001902,"Census Tract 19.02, Jefferson County, Alabama",2715,2666,456,2176,1,10,0,0,23,49,12,4,4,1,0,27,1
1400000US01073002000,01073002000,"Census Tract 20, Jefferson County, Alabama",4465,4424,930,3437,9,4,0,1,43,41,11,0,0,1,0,27,2
1400000US01073002100,01073002100,"Census Tract 21, Jefferson County, Alabama",3680,3635,1157,2425,6,10,4,6,27,45,21,9,0,0,0,11,4
1400000US01073002200,01073002200,"Census Tract 22, Jefferson County, Alabama",3236,3218,401,2789,9,0,0,3,16,18,12,0,0,1,0,5,0
1400000US01073002303,01073002303,"Census Tract 23.03, Jefferson County, Alabama",3843,3795,261,3470,4,24,0,4,32,48,8,12,1,0,0,20,7
1400000US01073002305,01073002305,"Census Tract 23.05, Jefferson County, Alabama",3254,3166,1716,1404,3,16,0,3,24,88,19,15,0,0,1,50,3
1400000US01073002306,01073002306,"Census Tract 23.06, Jefferson County, Alabama",3538,3463,2681,683,7,71,0,2,19,75,46,2,0,5,0,20,2
1400000US01073002400,01073002400,"Census Tract 24, Jefferson County, Alabama",4306,4144,877,3182,12,34,1,1,37,162,64,23,2,7,0,54,12
